sample,organ,part,question1,answer1,question2,answer2
BDMAP_A0002106,postcava,errors_nnUnet_full,"The image I am sending is frontal projections of one CT scan, focusing on showing the bone. Look at it carefully, and answer the questions below:

Is the postcava present within this image limits? Answer Yes or No.","Yes, the postcava is present within the image limits.",The image is a frontal projection of a CT scan. The left side of the image represents the right side of the human body. Do you think the red overlay in the image is postcava? Answer yes or no.,"Yes, the red overlay in the image represents the postcava, which is a large vein that carries deoxygenated blood from the lower and middle body back to the heart."
BDMAP_A0002497,postcava,errors_nnUnet_full,"The image I am sending is frontal projections of one CT scan, focusing on showing the bone. Look at it carefully, and answer the questions below:

Is the postcava present within this image limits? Answer Yes or No.","Yes, the postcava is present within the image limits.",The image is a frontal projection of a CT scan. The left side of the image represents the right side of the human body. Do you think the red overlay in the image is postcava? Answer yes or no.,"Yes, the red overlay in the image represents the postcava, which is a large vein that carries deoxygenated blood from the lower and middle body back to the heart."
BDMAP_A0001890,postcava,errors_nnUnet_full,"The image I am sending is frontal projections of one CT scan, focusing on showing the bone. Look at it carefully, and answer the questions below:

Is the postcava present within this image limits? Answer Yes or No.","Yes, the postcava is present within the image limits.",The image is a frontal projection of a CT scan. The left side of the image represents the right side of the human body. Do you think the red overlay in the image is postcava? Answer yes or no.,"Yes, the red overlay in the image represents the postcava, which is a large vein that carries deoxygenated blood from the lower and middle body back to the heart."
BDMAP_A0002171,postcava,errors_nnUnet_full,"The image I am sending is frontal projections of one CT scan, focusing on showing the bone. Look at it carefully, and answer the questions below:

Is the postcava present within this image limits? Answer Yes or No.","Yes, the postcava is present within the image limits.",The image is a frontal projection of a CT scan. The left side of the image represents the right side of the human body. Do you think the red overlay in the image is postcava? Answer yes or no.,"Yes, the red overlay in the image is postcava, which is a large vein that carries deoxygenated blood from the lower half of the body back to the heart."
BDMAP_A0001984,postcava,errors_nnUnet_full,"The image I am sending is frontal projections of one CT scan, focusing on showing the bone. Look at it carefully, and answer the questions below:

Is the postcava present within this image limits? Answer Yes or No.","Yes, the postcava is present within the image limits.",The image is a frontal projection of a CT scan. The left side of the image represents the right side of the human body. Do you think the red overlay in the image is postcava? Answer yes or no.,"Yes, the red overlay in the image represents the postcava."
BDMAP_V0000304,postcava,errors_nnUnet_full,"The image I am sending is frontal projections of one CT scan, focusing on showing the bone. Look at it carefully, and answer the questions below:

Is the postcava present within this image limits? Answer Yes or No.","Yes, the postcava is present within the image limits.",The image is a frontal projection of a CT scan. The left side of the image represents the right side of the human body. Do you think the red overlay in the image is postcava? Answer yes or no.,"Yes, the red overlay in the image represents the postcava."
BDMAP_A0001454,postcava,errors_nnUnet_full,"The image I am sending is frontal projections of one CT scan, focusing on showing the bone. Look at it carefully, and answer the questions below:

Is the postcava present within this image limits? Answer Yes or No.","Yes, the postcava is present within the image limits.",The image is a frontal projection of a CT scan. The left side of the image represents the right side of the human body. Do you think the red overlay in the image is postcava? Answer yes or no.,"Yes, the red overlay in the image represents the postcava."
BDMAP_A0001460,postcava,errors_nnUnet_full,"The image I am sending is frontal projections of one CT scan, focusing on showing the bone. Look at it carefully, and answer the questions below:

Is the postcava present within this image limits? Answer Yes or No.","Yes, the postcava is present within the image limits.",The image is a frontal projection of a CT scan. The left side of the image represents the right side of the human body. Do you think the red overlay in the image is postcava? Answer yes or no.,"Yes, the red overlay in the image represents the postcava."
BDMAP_A0001465,postcava,errors_nnUnet_full,"The image I am sending is frontal projections of one CT scan, focusing on showing the bone. Look at it carefully, and answer the questions below:

Is the postcava present within this image limits? Answer Yes or No.","Yes, the postcava is present within the image limits.",The image is a frontal projection of a CT scan. The left side of the image represents the right side of the human body. Do you think the red overlay in the image is postcava? Answer yes or no.,"Yes, the red overlay in the image represents the postcava, which is a large vein that carries deoxygenated blood from the lower and middle body back to the heart."
BDMAP_A0001682,postcava,errors_nnUnet_full,"The image I am sending is frontal projections of one CT scan, focusing on showing the bone. Look at it carefully, and answer the questions below:

Is the postcava present within this image limits? Answer Yes or No.","Yes, the postcava is present within the image limits.",The image is a frontal projection of a CT scan. The left side of the image represents the right side of the human body. Do you think the red overlay in the image is postcava? Answer yes or no.,"Yes, the red overlay in the image represents the postcava, which is a large vein that carries deoxygenated blood from the lower and middle body back to the heart."
BDMAP_V0001427,postcava,errors_nnUnet_full,"The image I am sending is frontal projections of one CT scan, focusing on showing the bone. Look at it carefully, and answer the questions below:

Is the postcava present within this image limits? Answer Yes or No.","Yes, the postcava is present within the image limits.",The image is a frontal projection of a CT scan. The left side of the image represents the right side of the human body. Do you think the red overlay in the image is postcava? Answer yes or no.,"Yes, the red overlay in the image represents the postcava, which is a large vein that carries deoxygenated blood from the lower and middle body back to the heart."
BDMAP_A0002296,postcava,errors_nnUnet_full,"The image I am sending is frontal projections of one CT scan, focusing on showing the bone. Look at it carefully, and answer the questions below:

Is the postcava present within this image limits? Answer Yes or No.","Yes, the postcava is present within the image limits.",The image is a frontal projection of a CT scan. The left side of the image represents the right side of the human body. Do you think the red overlay in the image is postcava? Answer yes or no.,"Yes, the red overlay in the image represents the postcava, which is a large vein that carries deoxygenated blood from the lower half of the body back to the heart."
BDMAP_V0001334,postcava,errors_nnUnet_full,"The image I am sending is frontal projections of one CT scan, focusing on showing the bone. Look at it carefully, and answer the questions below:

Is the postcava present within this image limits? Answer Yes or No.","Yes, the postcava is present within the image limits.",The image is a frontal projection of a CT scan. The left side of the image represents the right side of the human body. Do you think the red overlay in the image is postcava? Answer yes or no.,"Yes, the red overlay in the image represents the postcava, which is a large vein that carries deoxygenated blood from the lower and middle body back to the heart."
BDMAP_A0000382,postcava,errors_nnUnet_full,"The image I am sending is frontal projections of one CT scan, focusing on showing the bone. Look at it carefully, and answer the questions below:

Is the postcava present within this image limits? Answer Yes or No.","Yes, the postcava is present within the image limits.",The image is a frontal projection of a CT scan. The left side of the image represents the right side of the human body. Do you think the red overlay in the image is postcava? Answer yes or no.,"Yes, the red overlay in the image represents the postcava."
BDMAP_V0001145,postcava,errors_nnUnet_full,"The image I am sending is frontal projections of one CT scan, focusing on showing the bone. Look at it carefully, and answer the questions below:

Is the postcava present within this image limits? Answer Yes or No.","Yes, the postcava is present within the image limits.",The image is a frontal projection of a CT scan. The left side of the image represents the right side of the human body. Do you think the red overlay in the image is postcava? Answer yes or no.,"Yes, the red overlay in the image represents the postcava."
BDMAP_A0000494,postcava,errors_nnUnet_full,"The image I am sending is frontal projections of one CT scan, focusing on showing the bone. Look at it carefully, and answer the questions below:

Is the postcava present within this image limits? Answer Yes or No.","Yes, the postcava is present within the image limits.",The image is a frontal projection of a CT scan. The left side of the image represents the right side of the human body. Do you think the red overlay in the image is postcava? Answer yes or no.,"Yes, the red overlay in the image represents the postcava."
BDMAP_V0000723,postcava,errors_nnUnet_full,"The image I am sending is frontal projections of one CT scan, focusing on showing the bone. Look at it carefully, and answer the questions below:

Is the postcava present within this image limits? Answer Yes or No.","Yes, the postcava is present within the image limits.",The image is a frontal projection of a CT scan. The left side of the image represents the right side of the human body. Do you think the red overlay in the image is postcava? Answer yes or no.,"Yes, the red overlay in the image represents the postcava."
BDMAP_A0001639,postcava,errors_nnUnet_full,"The image I am sending is frontal projections of one CT scan, focusing on showing the bone. Look at it carefully, and answer the questions below:

Is the postcava present within this image limits? Answer Yes or No.","Yes, the postcava is present within the image limits.",The image is a frontal projection of a CT scan. The left side of the image represents the right side of the human body. Do you think the red overlay in the image is postcava? Answer yes or no.,"Yes, the red overlay in the image represents the postcava."
BDMAP_A0000378,postcava,errors_nnUnet_full,"The image I am sending is frontal projections of one CT scan, focusing on showing the bone. Look at it carefully, and answer the questions below:

Is the postcava present within this image limits? Answer Yes or No.","Yes, the postcava is present within the image limits.",The image is a frontal projection of a CT scan. The left side of the image represents the right side of the human body. Do you think the red overlay in the image is postcava? Answer yes or no.,"Yes, the red overlay in the image represents the postcava."
BDMAP_A0001708,postcava,errors_nnUnet_full,"The image I am sending is frontal projections of one CT scan, focusing on showing the bone. Look at it carefully, and answer the questions below:

Is the postcava present within this image limits? Answer Yes or No.","Yes, the postcava is present within the image limits.",The image is a frontal projection of a CT scan. The left side of the image represents the right side of the human body. Do you think the red overlay in the image is postcava? Answer yes or no.,"Yes, the red overlay in the image represents the postcava, which is a large vein that carries deoxygenated blood from the lower and middle body back to the heart."
BDMAP_A0000245,postcava,errors_nnUnet_full,"The image I am sending is frontal projections of one CT scan, focusing on showing the bone. Look at it carefully, and answer the questions below:

Is the postcava present within this image limits? Answer Yes or No.","Yes, the postcava is present within the image limits.",The image is a frontal projection of a CT scan. The left side of the image represents the right side of the human body. Do you think the red overlay in the image is postcava? Answer yes or no.,"Yes, the red overlay in the image represents the postcava, which is a large vein that carries deoxygenated blood from the lower and middle body back to the heart."
BDMAP_A0001873,postcava,errors_nnUnet_full,"The image I am sending is frontal projections of one CT scan, focusing on showing the bone. Look at it carefully, and answer the questions below:

Is the postcava present within this image limits? Answer Yes or No.","Yes, the postcava is present within the image limits.",The image is a frontal projection of a CT scan. The left side of the image represents the right side of the human body. Do you think the red overlay in the image is postcava? Answer yes or no.,"Yes, the red overlay in the image represents the postcava."
BDMAP_A0002088,postcava,errors_nnUnet_full,"The image I am sending is frontal projections of one CT scan, focusing on showing the bone. Look at it carefully, and answer the questions below:

Is the postcava present within this image limits? Answer Yes or No.","Yes, the postcava is present within the image limits.",The image is a frontal projection of a CT scan. The left side of the image represents the right side of the human body. Do you think the red overlay in the image is postcava? Answer yes or no.,"Yes, the red overlay in the image represents the postcava, which is a large vein that carries deoxygenated blood from the lower and middle body back to the heart."
BDMAP_A0000551,postcava,errors_nnUnet_full,"The image I am sending is frontal projections of one CT scan, focusing on showing the bone. Look at it carefully, and answer the questions below:

Is the postcava present within this image limits? Answer Yes or No.","Yes, the postcava is present within the image limits.",The image is a frontal projection of a CT scan. The left side of the image represents the right side of the human body. Do you think the red overlay in the image is postcava? Answer yes or no.,"Yes, the red overlay in the image represents the postcava, which is a large vein that carries deoxygenated blood from the lower and middle body back to the heart."
BDMAP_A0001832,postcava,errors_nnUnet_full,"The image I am sending is frontal projections of one CT scan, focusing on showing the bone. Look at it carefully, and answer the questions below:

Is the postcava present within this image limits? Answer Yes or No.","Yes, the postcava is present within the image limits.",The image is a frontal projection of a CT scan. The left side of the image represents the right side of the human body. Do you think the red overlay in the image is postcava? Answer yes or no.,"Yes, the red overlay in the image represents the postcava."
BDMAP_V0000611,postcava,errors_nnUnet_full,"The image I am sending is frontal projections of one CT scan, focusing on showing the bone. Look at it carefully, and answer the questions below:

Is the postcava present within this image limits? Answer Yes or No.","Yes, the postcava is present within the image limits.",The image is a frontal projection of a CT scan. The left side of the image represents the right side of the human body. Do you think the red overlay in the image is postcava? Answer yes or no.,"Yes, the red overlay in the image represents the postcava."
BDMAP_A0001704,postcava,errors_nnUnet_full,"The image I am sending is frontal projections of one CT scan, focusing on showing the bone. Look at it carefully, and answer the questions below:

Is the postcava present within this image limits? Answer Yes or No.","Yes, the postcava is present within the image limits.",The image is a frontal projection of a CT scan. The left side of the image represents the right side of the human body. Do you think the red overlay in the image is postcava? Answer yes or no.,"Yes, the red overlay in the image represents the postcava, which is a large vein that carries deoxygenated blood from the lower and middle body back to the heart."
BDMAP_A0001614,postcava,errors_nnUnet_full,"The image I am sending is frontal projections of one CT scan, focusing on showing the bone. Look at it carefully, and answer the questions below:

Is the postcava present within this image limits? Answer Yes or No.","Yes, the postcava is present within the image limits.",The image is a frontal projection of a CT scan. The left side of the image represents the right side of the human body. Do you think the red overlay in the image is postcava? Answer yes or no.,"Yes, the red overlay in the image represents the postcava."
BDMAP_A0002227,postcava,errors_nnUnet_full,"The image I am sending is frontal projections of one CT scan, focusing on showing the bone. Look at it carefully, and answer the questions below:

Is the postcava present within this image limits? Answer Yes or No.","Yes, the postcava is present within the image limits.",The image is a frontal projection of a CT scan. The left side of the image represents the right side of the human body. Do you think the red overlay in the image is postcava? Answer yes or no.,"Yes, the red overlay in the image represents the postcava, which is a large vein that carries deoxygenated blood from the lower and middle body back to the heart."
BDMAP_A0002505,postcava,errors_nnUnet_full,"The image I am sending is frontal projections of one CT scan, focusing on showing the bone. Look at it carefully, and answer the questions below:

Is the postcava present within this image limits? Answer Yes or No.","Yes, the postcava is present within the image limits.",The image is a frontal projection of a CT scan. The left side of the image represents the right side of the human body. Do you think the red overlay in the image is postcava? Answer yes or no.,"Yes, the red overlay in the image represents the postcava, which is a large vein that carries deoxygenated blood from the lower and middle body back to the heart."
BDMAP_A0001076,postcava,errors_nnUnet_full,"The image I am sending is frontal projections of one CT scan, focusing on showing the bone. Look at it carefully, and answer the questions below:

Is the postcava present within this image limits? Answer Yes or No.","Yes, the postcava is present within the image limits.",The image is a frontal projection of a CT scan. The left side of the image represents the right side of the human body. Do you think the red overlay in the image is postcava? Answer yes or no.,"Yes, the red overlay in the image represents the postcava."
BDMAP_A0000734,postcava,errors_nnUnet_full,"The image I am sending is frontal projections of one CT scan, focusing on showing the bone. Look at it carefully, and answer the questions below:

Is the postcava present within this image limits? Answer Yes or No.","Yes, the postcava is present within the image limits.",The image is a frontal projection of a CT scan. The left side of the image represents the right side of the human body. Do you think the red overlay in the image is postcava? Answer yes or no.,"Yes, the red overlay in the image represents the postcava."
BDMAP_V0001609,postcava,errors_nnUnet_full,"The image I am sending is frontal projections of one CT scan, focusing on showing the bone. Look at it carefully, and answer the questions below:

Is the postcava present within this image limits? Answer Yes or No.","No, the postcava is not present within this image limits.",The image is a frontal projection of a CT scan. The left side of the image represents the right side of the human body. Do you think the red overlay in the image is postcava? Answer yes or no.,"Yes, the red overlay in the image represents the postcava."
BDMAP_A0001599,postcava,errors_nnUnet_full,"The image I am sending is frontal projections of one CT scan, focusing on showing the bone. Look at it carefully, and answer the questions below:

Is the postcava present within this image limits? Answer Yes or No.","Yes, the postcava is present within the image limits.",The image is a frontal projection of a CT scan. The left side of the image represents the right side of the human body. Do you think the red overlay in the image is postcava? Answer yes or no.,"Yes, the red overlay in the image represents the postcava, which is a large vein that carries deoxygenated blood from the lower and middle body back to the heart."
BDMAP_A0001373,postcava,errors_nnUnet_full,"The image I am sending is frontal projections of one CT scan, focusing on showing the bone. Look at it carefully, and answer the questions below:

Is the postcava present within this image limits? Answer Yes or No.","No, the postcava is not present within this image limits.",The image is a frontal projection of a CT scan. The left side of the image represents the right side of the human body. Do you think the red overlay in the image is postcava? Answer yes or no.,"Yes, the red overlay in the image represents the postcava."
BDMAP_A0001740,postcava,errors_nnUnet_full,"The image I am sending is frontal projections of one CT scan, focusing on showing the bone. Look at it carefully, and answer the questions below:

Is the postcava present within this image limits? Answer Yes or No.","Yes, the postcava is present within the image limits.",The image is a frontal projection of a CT scan. The left side of the image represents the right side of the human body. Do you think the red overlay in the image is postcava? Answer yes or no.,"Yes, the red overlay in the image represents the postcava, which is a large vein that carries deoxygenated blood from the lower and middle body back to the heart."
BDMAP_A0000396,postcava,errors_nnUnet_full,"The image I am sending is frontal projections of one CT scan, focusing on showing the bone. Look at it carefully, and answer the questions below:

Is the postcava present within this image limits? Answer Yes or No.","Yes, the postcava is present within the image limits.",The image is a frontal projection of a CT scan. The left side of the image represents the right side of the human body. Do you think the red overlay in the image is postcava? Answer yes or no.,"Yes, the red overlay in the image represents the postcava, which is a large vein that carries deoxygenated blood from the lower and middle body back to the heart."
BDMAP_V0001953,postcava,errors_nnUnet_full,"The image I am sending is frontal projections of one CT scan, focusing on showing the bone. Look at it carefully, and answer the questions below:

Is the postcava present within this image limits? Answer Yes or No.","No, the postcava is not present within this image limits.",The image is a frontal projection of a CT scan. The left side of the image represents the right side of the human body. Do you think the red overlay in the image is postcava? Answer yes or no.,"Yes, the red overlay in the image represents the postcava, which is a large vein that carries deoxygenated blood from the lower and middle body back to the heart."
BDMAP_V0001732,postcava,errors_nnUnet_full,"The image I am sending is frontal projections of one CT scan, focusing on showing the bone. Look at it carefully, and answer the questions below:

Is the postcava present within this image limits? Answer Yes or No.","Yes, the postcava is present within the image limits.",The image is a frontal projection of a CT scan. The left side of the image represents the right side of the human body. Do you think the red overlay in the image is postcava? Answer yes or no.,"Yes, the red overlay in the image represents the postcava."
BDMAP_A0001974,postcava,errors_nnUnet_full,"The image I am sending is frontal projections of one CT scan, focusing on showing the bone. Look at it carefully, and answer the questions below:

Is the postcava present within this image limits? Answer Yes or No.","Yes, the postcava is present within the image limits.",The image is a frontal projection of a CT scan. The left side of the image represents the right side of the human body. Do you think the red overlay in the image is postcava? Answer yes or no.,"Yes, the red overlay in the image represents the postcava, which is a large vein that carries deoxygenated blood from the lower and middle body back to the heart."
BDMAP_A0000490,postcava,errors_nnUnet_full,"The image I am sending is frontal projections of one CT scan, focusing on showing the bone. Look at it carefully, and answer the questions below:

Is the postcava present within this image limits? Answer Yes or No.","Yes, the postcava is present within the image limits.",The image is a frontal projection of a CT scan. The left side of the image represents the right side of the human body. Do you think the red overlay in the image is postcava? Answer yes or no.,"Yes, the red overlay in the image represents the postcava."
BDMAP_A0001837,postcava,errors_nnUnet_full,"The image I am sending is frontal projections of one CT scan, focusing on showing the bone. Look at it carefully, and answer the questions below:

Is the postcava present within this image limits? Answer Yes or No.","Yes, the postcava is present within the image limits.",The image is a frontal projection of a CT scan. The left side of the image represents the right side of the human body. Do you think the red overlay in the image is postcava? Answer yes or no.,"Yes, the red overlay in the image represents the postcava."
BDMAP_V0001561,postcava,errors_nnUnet_full,"The image I am sending is frontal projections of one CT scan, focusing on showing the bone. Look at it carefully, and answer the questions below:

Is the postcava present within this image limits? Answer Yes or No.","No, the postcava is not present within this image limits.",The image is a frontal projection of a CT scan. The left side of the image represents the right side of the human body. Do you think the red overlay in the image is postcava? Answer yes or no.,"Yes, the red overlay in the image represents the postcava."
BDMAP_V0000375,postcava,errors_nnUnet_full,"The image I am sending is frontal projections of one CT scan, focusing on showing the bone. Look at it carefully, and answer the questions below:

Is the postcava present within this image limits? Answer Yes or No.","No, the postcava is not present within the image limits.",The image is a frontal projection of a CT scan. The left side of the image represents the right side of the human body. Do you think the red overlay in the image is postcava? Answer yes or no.,"Yes, the red overlay in the image represents the postcava, which is a large vein that carries deoxygenated blood from the lower and middle body back to the heart."
BDMAP_A0001700,postcava,errors_nnUnet_full,"The image I am sending is frontal projections of one CT scan, focusing on showing the bone. Look at it carefully, and answer the questions below:

Is the postcava present within this image limits? Answer Yes or No.","Yes, the postcava is present within the image limits.",The image is a frontal projection of a CT scan. The left side of the image represents the right side of the human body. Do you think the red overlay in the image is postcava? Answer yes or no.,"Yes, the red overlay in the image represents the postcava, which is a large vein that carries deoxygenated blood from the lower and middle body back to the heart."
BDMAP_A0000181,postcava,errors_nnUnet_full,"The image I am sending is frontal projections of one CT scan, focusing on showing the bone. Look at it carefully, and answer the questions below:

Is the postcava present within this image limits? Answer Yes or No.","Yes, the postcava is present within the image limits.",The image is a frontal projection of a CT scan. The left side of the image represents the right side of the human body. Do you think the red overlay in the image is postcava? Answer yes or no.,"Yes, the red overlay in the image represents the postcava."
BDMAP_A0000042,postcava,errors_nnUnet_full,"The image I am sending is frontal projections of one CT scan, focusing on showing the bone. Look at it carefully, and answer the questions below:

Is the postcava present within this image limits? Answer Yes or No.","Yes, the postcava is present within the image limits.",The image is a frontal projection of a CT scan. The left side of the image represents the right side of the human body. Do you think the red overlay in the image is postcava? Answer yes or no.,"Yes, the red overlay in the image represents the postcava."
BDMAP_A0002339,postcava,errors_nnUnet_full,"The image I am sending is frontal projections of one CT scan, focusing on showing the bone. Look at it carefully, and answer the questions below:

Is the postcava present within this image limits? Answer Yes or No.","Yes, the postcava is present within the image limits.",The image is a frontal projection of a CT scan. The left side of the image represents the right side of the human body. Do you think the red overlay in the image is postcava? Answer yes or no.,"Yes, the red overlay in the image represents the postcava, which is a large vein that carries deoxygenated blood from the lower and middle body back to the heart."
BDMAP_A0002049,postcava,errors_nnUnet_full,"The image I am sending is frontal projections of one CT scan, focusing on showing the bone. Look at it carefully, and answer the questions below:

Is the postcava present within this image limits? Answer Yes or No.","Yes, the postcava is present within the image limits.",The image is a frontal projection of a CT scan. The left side of the image represents the right side of the human body. Do you think the red overlay in the image is postcava? Answer yes or no.,"Yes, the red overlay in the image represents the postcava."
BDMAP_V0000931,postcava,errors_nnUnet_full,"The image I am sending is frontal projections of one CT scan, focusing on showing the bone. Look at it carefully, and answer the questions below:

Is the postcava present within this image limits? Answer Yes or No.","Yes, the postcava is present within the image limits.",The image is a frontal projection of a CT scan. The left side of the image represents the right side of the human body. Do you think the red overlay in the image is postcava? Answer yes or no.,"Yes, the red overlay in the image represents the postcava, which is a large vein that carries deoxygenated blood from the lower and middle body back to the heart."
BDMAP_A0001670,postcava,errors_nnUnet_full,"The image I am sending is frontal projections of one CT scan, focusing on showing the bone. Look at it carefully, and answer the questions below:

Is the postcava present within this image limits? Answer Yes or No.","Yes, the postcava is present within the image limits.",The image is a frontal projection of a CT scan. The left side of the image represents the right side of the human body. Do you think the red overlay in the image is postcava? Answer yes or no.,"Yes, the red overlay in the image represents the postcava, which is a large vein that carries deoxygenated blood from the lower and middle body back to the heart."
BDMAP_A0000724,postcava,errors_nnUnet_full,"The image I am sending is frontal projections of one CT scan, focusing on showing the bone. Look at it carefully, and answer the questions below:

Is the postcava present within this image limits? Answer Yes or No.","Yes, the postcava is present within the image limits.",The image is a frontal projection of a CT scan. The left side of the image represents the right side of the human body. Do you think the red overlay in the image is postcava? Answer yes or no.,"Yes, the red overlay in the image represents the postcava."
BDMAP_V0001228,postcava,errors_nnUnet_full,"The image I am sending is frontal projections of one CT scan, focusing on showing the bone. Look at it carefully, and answer the questions below:

Is the postcava present within this image limits? Answer Yes or No.","Yes, the postcava is present within the image limits.",The image is a frontal projection of a CT scan. The left side of the image represents the right side of the human body. Do you think the red overlay in the image is postcava? Answer yes or no.,"Yes, the red overlay in the image represents the postcava."
BDMAP_A0001723,postcava,errors_nnUnet_full,"The image I am sending is frontal projections of one CT scan, focusing on showing the bone. Look at it carefully, and answer the questions below:

Is the postcava present within this image limits? Answer Yes or No.","Yes, the postcava is present within the image limits.",The image is a frontal projection of a CT scan. The left side of the image represents the right side of the human body. Do you think the red overlay in the image is postcava? Answer yes or no.,"Yes, the red overlay in the image represents the postcava, which is a large vein that carries deoxygenated blood from the lower and middle body back to the heart."
BDMAP_A0000063,postcava,errors_nnUnet_full,"The image I am sending is frontal projections of one CT scan, focusing on showing the bone. Look at it carefully, and answer the questions below:

Is the postcava present within this image limits? Answer Yes or No.","Yes, the postcava is present within the image limits.",The image is a frontal projection of a CT scan. The left side of the image represents the right side of the human body. Do you think the red overlay in the image is postcava? Answer yes or no.,"Yes, the red overlay in the image represents the postcava."
BDMAP_A0002119,postcava,errors_nnUnet_full,"The image I am sending is frontal projections of one CT scan, focusing on showing the bone. Look at it carefully, and answer the questions below:

Is the postcava present within this image limits? Answer Yes or No.","Yes, the postcava is present within the image limits.",The image is a frontal projection of a CT scan. The left side of the image represents the right side of the human body. Do you think the red overlay in the image is postcava? Answer yes or no.,"Yes, the red overlay in the image represents the postcava, which is a large vein that carries deoxygenated blood from the lower and middle body back to the heart."
BDMAP_A0000583,postcava,errors_nnUnet_full,"The image I am sending is frontal projections of one CT scan, focusing on showing the bone. Look at it carefully, and answer the questions below:

Is the postcava present within this image limits? Answer Yes or No.","Yes, the postcava is present within the image limits.",The image is a frontal projection of a CT scan. The left side of the image represents the right side of the human body. Do you think the red overlay in the image is postcava? Answer yes or no.,"Yes, the red overlay in the image represents the postcava."
BDMAP_V0000216,postcava,errors_nnUnet_full,"The image I am sending is frontal projections of one CT scan, focusing on showing the bone. Look at it carefully, and answer the questions below:

Is the postcava present within this image limits? Answer Yes or No.","Yes, the postcava is present within the image limits.",The image is a frontal projection of a CT scan. The left side of the image represents the right side of the human body. Do you think the red overlay in the image is postcava? Answer yes or no.,"Yes, the red overlay in the image represents the postcava, which is a large vein that carries deoxygenated blood from the lower and middle body back to the heart."
BDMAP_A0002261,postcava,errors_nnUnet_full,"The image I am sending is frontal projections of one CT scan, focusing on showing the bone. Look at it carefully, and answer the questions below:

Is the postcava present within this image limits? Answer Yes or No.","Yes, the postcava is present within the image limits.",The image is a frontal projection of a CT scan. The left side of the image represents the right side of the human body. Do you think the red overlay in the image is postcava? Answer yes or no.,"Yes, the red overlay in the image represents the postcava, which is a large vein that carries deoxygenated blood from the lower and middle body back to the heart."
BDMAP_A0000375,postcava,errors_nnUnet_full,"The image I am sending is frontal projections of one CT scan, focusing on showing the bone. Look at it carefully, and answer the questions below:

Is the postcava present within this image limits? Answer Yes or No.","Yes, the postcava is present within the image limits.",The image is a frontal projection of a CT scan. The left side of the image represents the right side of the human body. Do you think the red overlay in the image is postcava? Answer yes or no.,"Yes, the red overlay in the image represents the postcava, which is a large vein that carries deoxygenated blood from the lower and middle body back to the heart."
BDMAP_A0000216,postcava,errors_nnUnet_full,"The image I am sending is frontal projections of one CT scan, focusing on showing the bone. Look at it carefully, and answer the questions below:

Is the postcava present within this image limits? Answer Yes or No.","Yes, the postcava is present within the image limits.",The image is a frontal projection of a CT scan. The left side of the image represents the right side of the human body. Do you think the red overlay in the image is postcava? Answer yes or no.,"Yes, the red overlay in the image represents the postcava, which is a large vein that carries deoxygenated blood from the lower and middle body back to the heart."
BDMAP_A0002179,postcava,errors_nnUnet_full,"The image I am sending is frontal projections of one CT scan, focusing on showing the bone. Look at it carefully, and answer the questions below:

Is the postcava present within this image limits? Answer Yes or No.","Yes, the postcava is present within the image limits.",The image is a frontal projection of a CT scan. The left side of the image represents the right side of the human body. Do you think the red overlay in the image is postcava? Answer yes or no.,"Yes, the red overlay in the image represents the postcava."
BDMAP_A0000142,postcava,errors_nnUnet_full,"The image I am sending is frontal projections of one CT scan, focusing on showing the bone. Look at it carefully, and answer the questions below:

Is the postcava present within this image limits? Answer Yes or No.","Yes, the postcava is present within the image limits.",The image is a frontal projection of a CT scan. The left side of the image represents the right side of the human body. Do you think the red overlay in the image is postcava? Answer yes or no.,"Yes, the red overlay in the image represents the postcava."
BDMAP_A0001277,postcava,errors_nnUnet_full,"The image I am sending is frontal projections of one CT scan, focusing on showing the bone. Look at it carefully, and answer the questions below:

Is the postcava present within this image limits? Answer Yes or No.","Yes, the postcava is present within the image limits.",The image is a frontal projection of a CT scan. The left side of the image represents the right side of the human body. Do you think the red overlay in the image is postcava? Answer yes or no.,"Yes, the red overlay in the image represents the postcava, which is a large vein that carries deoxygenated blood from the lower and middle body back to the heart."
BDMAP_A0000465,postcava,errors_nnUnet_full,"The image I am sending is frontal projections of one CT scan, focusing on showing the bone. Look at it carefully, and answer the questions below:

Is the postcava present within this image limits? Answer Yes or No.","Yes, the postcava is present within the image limits.",The image is a frontal projection of a CT scan. The left side of the image represents the right side of the human body. Do you think the red overlay in the image is postcava? Answer yes or no.,"Yes, the red overlay in the image represents the postcava, which is a large vein that carries deoxygenated blood from the lower and middle body back to the heart."
BDMAP_A0000165,postcava,errors_nnUnet_full,"The image I am sending is frontal projections of one CT scan, focusing on showing the bone. Look at it carefully, and answer the questions below:

Is the postcava present within this image limits? Answer Yes or No.","Yes, the postcava is present within the image limits.",The image is a frontal projection of a CT scan. The left side of the image represents the right side of the human body. Do you think the red overlay in the image is postcava? Answer yes or no.,"Yes, the red overlay in the image represents the postcava."
BDMAP_V0000724,postcava,errors_nnUnet_full,"The image I am sending is frontal projections of one CT scan, focusing on showing the bone. Look at it carefully, and answer the questions below:

Is the postcava present within this image limits? Answer Yes or No.","Yes, the postcava is present within the image limits.",The image is a frontal projection of a CT scan. The left side of the image represents the right side of the human body. Do you think the red overlay in the image is postcava? Answer yes or no.,"Yes, the red overlay in the image represents the postcava."
